city_name,pollution_type,pollution_value,creation_date
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-22 08H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-22 10H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-22 12H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-22 14H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-22 16H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-22 18H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-22 20H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-22 22H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-23 00H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-23 02H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-23 04H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-23 06H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-23 08H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-23 10H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-23 12H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-23 14H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-23 16H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-23 20H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-23 22H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-24 00H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-24 02H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-24 04H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-24 06H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-24 10H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-24 12H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-24 14H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-24 16H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-24 18H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-24 20H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-24 22H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-25 00H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-25 02H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-25 04H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-25 06H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-25 08H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-25 10H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-25 12H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-25 14H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-25 16H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-25 18H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-25 20H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-25 22H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-26 00H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-26 02H"
Guimaraes,"Carbon Monoxide",0.000003825525392584636,"2018-10-26 04H"
Guimaraes,"Carbon Monoxide",0.000004610975881318184,"2018-10-26 06H"
Guimaraes,"Carbon Monoxide",0.000004610975881318184,"2018-10-26 08H"
Guimaraes,"Carbon Monoxide",0.000004610975881318184,"2018-10-26 10H"
Guimaraes,"Carbon Monoxide",0.000004610975881318184,"2018-10-26 12H"
Guimaraes,"Carbon Monoxide",0.000004610975881318184,"2018-10-26 14H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-26 16H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-26 18H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-26 20H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-26 22H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-27 00H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-27 02H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-27 04H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-27 06H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-27 08H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-27 10H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-27 12H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-27 14H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-27 16H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-27 18H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-27 20H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-27 22H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-28 00H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-28 02H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-28 04H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-28 06H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-28 08H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-28 10H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-28 12H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-28 14H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-28 16H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-28 18H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-28 20H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-28 22H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-29 02H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-29 04H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-29 06H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-29 08H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-29 10H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-29 12H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-29 14H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-29 16H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-29 18H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-29 20H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-29 22H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-30 00H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-30 02H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-30 04H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-30 06H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-30 08H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-30 10H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-30 12H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-30 14H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-30 16H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-30 18H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-30 20H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-30 22H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-31 02H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-31 04H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-31 08H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-31 10H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-31 12H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-31 14H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-31 16H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-31 18H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-31 20H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-10-31 22H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-11-01 02H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-11-01 04H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-11-01 06H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-11-01 08H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-11-01 10H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-11-01 12H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-11-01 14H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-11-01 16H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-11-01 18H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-11-01 20H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-11-01 22H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-11-02 02H"
Guimaraes,"Carbon Monoxide",0.000004932282348768524,"2018-11-02 04H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-02 06H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-02 08H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-02 10H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-02 12H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-02 14H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-02 16H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-02 18H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-02 20H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-02 22H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-03 02H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-03 04H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-03 06H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-03 08H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-03 10H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-03 12H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-03 14H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-03 16H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-03 18H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-03 20H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-03 22H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-04 02H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-04 04H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-04 06H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-04 08H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-04 10H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-04 12H"
Guimaraes,"Carbon Monoxide",0.000005719915736288725,"2018-11-04 14H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-04 16H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-04 18H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-04 20H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-04 22H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-05 02H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-05 04H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-05 06H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-05 08H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-05 10H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-05 12H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-05 14H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-05 16H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-05 18H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-05 20H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-05 22H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-06 04H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-06 06H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-06 08H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-06 10H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-06 12H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-06 14H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-06 16H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-06 18H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-06 20H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-06 22H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-07 00H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-07 02H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-07 04H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-07 06H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-07 08H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-07 10H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-07 12H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-07 14H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-07 16H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-07 18H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-07 20H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-07 22H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-08 00H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-08 02H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-08 04H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-08 06H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-08 08H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-08 10H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-08 12H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-08 14H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-08 16H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-08 18H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-08 20H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-08 22H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-09 00H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-09 02H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-09 04H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-09 06H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-09 08H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-09 10H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-09 12H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-09 14H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-09 16H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-09 18H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-09 20H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-09 22H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-10 00H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-10 02H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-10 04H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-10 06H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-10 08H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-10 10H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-10 12H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-10 14H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-10 16H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-10 18H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-10 20H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-10 22H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-11 00H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-11 02H"
Guimaraes,"Carbon Monoxide",0.000006226623607211982,"2018-11-11 04H"
Guimaraes,"Carbon Monoxide",0.000005803631984915772,"2018-11-11 06H"
Guimaraes,"Carbon Monoxide",0.000005803631984915772,"2018-11-11 08H"
Guimaraes,"Carbon Monoxide",0.000005803631984915772,"2018-11-11 10H"
Guimaraes,"Carbon Monoxide",0.000005803631984915772,"2018-11-11 12H"
Guimaraes,"Carbon Monoxide",0.000005803631984915772,"2018-11-11 14H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-11 16H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-11 18H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-11 20H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-11 22H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-12 00H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-12 02H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-12 04H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-12 06H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-12 08H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-12 10H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-12 12H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-12 14H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-12 16H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-12 18H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-12 20H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-12 22H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-13 00H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-13 02H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-13 04H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-13 06H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-13 08H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-13 10H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-13 12H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-13 14H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-13 16H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-13 18H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-13 20H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-13 22H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-14 00H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-14 02H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-14 04H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-14 06H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-14 08H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-14 10H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-14 12H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-14 14H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-14 18H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-14 20H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-14 22H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-15 00H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-15 02H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-15 04H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-15 06H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-15 08H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-15 10H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-15 12H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-15 14H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-15 16H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-15 18H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-15 20H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-15 22H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-16 00H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-16 02H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-16 04H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-16 06H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-16 08H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-16 10H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-16 12H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-16 14H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-16 16H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-16 18H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-16 20H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-16 22H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-17 00H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-17 02H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-17 04H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-17 06H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-17 08H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-17 10H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-17 12H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-17 14H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-17 16H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-17 18H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-17 20H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-18 00H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-18 02H"
Guimaraes,"Carbon Monoxide",0.000006010803012201015,"2018-11-18 04H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-18 06H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-18 08H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-18 10H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-18 12H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-18 16H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-18 18H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-18 20H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-18 22H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-19 00H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-19 02H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-19 04H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-19 06H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-19 08H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-19 10H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-19 12H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-19 14H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-19 16H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-19 18H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-19 20H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-19 22H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-20 00H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-20 02H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-20 04H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-20 06H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-20 08H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-20 10H"
Guimaraes,"Carbon Monoxide",0.000005853688008534636,"2018-11-20 12H"
Guimaraes,"Carbon Monoxide",0.000005224833715734957,"2018-11-20 16H"
Guimaraes,"Carbon Monoxide",0.000005224833715734957,"2018-11-20 18H"
Guimaraes,"Carbon Monoxide",0.000005224833715734957,"2018-11-20 20H"
Guimaraes,"Carbon Monoxide",0.000005224833715734957,"2018-11-20 22H"
Guimaraes,"Carbon Monoxide",0.000005224833715734957,"2018-11-21 00H"
Guimaraes,"Carbon Monoxide",0.000005224833715734957,"2018-11-21 02H"
Guimaraes,"Carbon Monoxide",0.000005224833715734957,"2018-11-21 04H"
Guimaraes,"Carbon Monoxide",0.000005224833715734957,"2018-11-21 06H"
Guimaraes,"Carbon Monoxide",0.000005224833715734957,"2018-11-21 08H"
Guimaraes,"Carbon Monoxide",0.000005224833715734957,"2018-11-21 10H"
Guimaraes,"Carbon Monoxide",0.000005224833715734957,"2018-11-21 12H"
Guimaraes,"Carbon Monoxide",0.000005224833715734957,"2018-11-21 14H"
Guimaraes,"Carbon Monoxide",0.000005224833715734957,"2018-11-21 16H"
